,Unnamed: 0,hourBeginning,Actual_MW,zone,zone_short,load_type,zone_loadtype,WT_Fcst_MW,QA_Fcst_MW
268,268,2020-05-12 22:00:00-04:00,374.943,4004,CT,CI,CT_CI,398.22,450.619840608024
269,269,2020-05-12 02:00:00-04:00,364.45,4004,CT,CI,CT_CI,392.47,387.328928487784
270,270,2020-05-12 01:00:00-04:00,362.583,4004,CT,CI,CT_CI,389.65,395.023244863028
271,271,2020-05-12 00:00:00-04:00,360.82,4004,CT,CI,CT_CI,394.3,406.384598727212
272,272,2020-05-12 08:00:00-04:00,442.931,4004,CT,CI,CT_CI,517.82,524.05604908871
273,273,2020-05-12 03:00:00-04:00,370.679,4004,CT,CI,CT_CI,397.08,386.11894213535294
274,274,2020-05-12 09:00:00-04:00,455.723,4004,CT,CI,CT_CI,522.92,566.221943254778
275,275,2020-05-12 23:00:00-04:00,360.292,4004,CT,CI,CT_CI,380.29,425.762035717334
276,276,2020-05-12 11:00:00-04:00,465.23,4004,CT,CI,CT_CI,518.21,607.736211401211
277,277,2020-05-12 10:00:00-04:00,463.455,4004,CT,CI,CT_CI,511.21,594.855808810212
278,278,2020-05-12 20:00:00-04:00,424.34,4004,CT,CI,CT_CI,475.07,489.360441594568
279,279,2020-05-12 19:00:00-04:00,427.354,4004,CT,CI,CT_CI,478.16,497.245715349646
280,280,2020-05-12 18:00:00-04:00,427.858,4004,CT,CI,CT_CI,472.66,524.3798614399769
281,281,2020-05-12 17:00:00-04:00,439.668,4004,CT,CI,CT_CI,475.7,553.667710726179
282,282,2020-05-12 21:00:00-04:00,397.624,4004,CT,CI,CT_CI,425.65,476.360260691166
283,283,2020-05-12 15:00:00-04:00,444.623,4004,CT,CI,CT_CI,500.14,591.943905995891
284,284,2020-05-12 14:00:00-04:00,451.396,4004,CT,CI,CT_CI,504.45,603.2360947756331
285,285,2020-05-12 13:00:00-04:00,456.765,4004,CT,CI,CT_CI,509.17,610.82566007357
286,286,2020-05-12 12:00:00-04:00,460.23,4004,CT,CI,CT_CI,516.81,610.2653535556291
287,287,2020-05-12 16:00:00-04:00,439.009,4004,CT,CI,CT_CI,485.38,575.0852183503911
288,288,2020-05-13 02:00:00-04:00,362.919,4004,CT,CI,CT_CI,388.37,387.375542825096
289,289,2020-05-13 03:00:00-04:00,373.661,4004,CT,CI,CT_CI,396.52,386.194654352993
290,290,2020-05-13 04:00:00-04:00,382.222,4004,CT,CI,CT_CI,412.68,391.077620525539
291,291,2020-05-13 05:00:00-04:00,399.186,4004,CT,CI,CT_CI,440.14,403.238949166928
292,292,2020-05-13 06:00:00-04:00,423.185,4004,CT,CI,CT_CI,471.02,430.430594776012
293,293,2020-05-13 07:00:00-04:00,423.153,4004,CT,CI,CT_CI,479.61,478.888389240069
294,294,2020-05-13 08:00:00-04:00,435.165,4004,CT,CI,CT_CI,491.09,524.479630087034
295,295,2020-05-13 09:00:00-04:00,447.917,4004,CT,CI,CT_CI,496.9,566.555528102022
296,296,2020-05-13 10:00:00-04:00,454.43,4004,CT,CI,CT_CI,494.09,594.796094080616
297,297,2020-05-13 13:00:00-04:00,455.557,4004,CT,CI,CT_CI,498.73,610.2352770903291
298,298,2020-05-13 12:00:00-04:00,457.182,4004,CT,CI,CT_CI,506.17,609.7870672743841
299,299,2020-05-13 14:00:00-04:00,448.272,4004,CT,CI,CT_CI,506.75,602.815757925928
300,300,2020-05-13 15:00:00-04:00,441.304,4004,CT,CI,CT_CI,495.4,591.936741388561
301,301,2020-05-13 01:00:00-04:00,362.482,4004,CT,CI,CT_CI,380.36,394.96733316862
302,302,2020-05-13 17:00:00-04:00,437.461,4004,CT,CI,CT_CI,487.11,553.827515707152
303,303,2020-05-13 18:00:00-04:00,427.66,4004,CT,CI,CT_CI,455.8,524.846016464878
304,304,2020-05-13 19:00:00-04:00,425.802,4004,CT,CI,CT_CI,454.78,497.55009623180695
305,305,2020-05-13 20:00:00-04:00,422.033,4004,CT,CI,CT_CI,470.3,489.540945973544
306,306,2020-05-13 21:00:00-04:00,393.556,4004,CT,CI,CT_CI,418.7,476.216401815391
307,307,2020-05-13 11:00:00-04:00,456.166,4004,CT,CI,CT_CI,493.93,607.719697704998
308,308,2020-05-13 16:00:00-04:00,436.64,4004,CT,CI,CT_CI,487.46,575.166771271922
309,309,2020-05-13 00:00:00-04:00,361.859,4004,CT,CI,CT_CI,380.19,406.596035255835
310,310,2020-05-13 22:00:00-04:00,370.522,4004,CT,CI,CT_CI,383.32,450.5925684509351
311,311,2020-05-13 23:00:00-04:00,356.133,4004,CT,CI,CT_CI,372.49,425.77958957333806
312,312,2020-05-14 20:00:00-04:00,423.891,4004,CT,CI,CT_CI,445.82,494.51022067330905
313,313,2020-05-14 23:00:00-04:00,351.651,4004,CT,CI,CT_CI,350.78,429.267798130179
314,314,2020-05-14 22:00:00-04:00,369.854,4004,CT,CI,CT_CI,371.36,454.491138995276
315,315,2020-05-14 00:00:00-04:00,358.525,4004,CT,CI,CT_CI,371.68,409.040364043597
316,316,2020-05-14 01:00:00-04:00,360.685,4004,CT,CI,CT_CI,375.44,396.697658247842
317,317,2020-05-14 02:00:00-04:00,368.028,4004,CT,CI,CT_CI,388.87,388.638242069113
318,318,2020-05-14 21:00:00-04:00,391.973,4004,CT,CI,CT_CI,403.53,480.202531670957
319,319,2020-05-14 04:00:00-04:00,378.501,4004,CT,CI,CT_CI,423.15,391.93561485478
320,320,2020-05-14 05:00:00-04:00,395.235,4004,CT,CI,CT_CI,443.95,404.388433947185
321,321,2020-05-14 06:00:00-04:00,424.425,4004,CT,CI,CT_CI,477.92,430.891878783936
322,322,2020-05-14 07:00:00-04:00,433.122,4004,CT,CI,CT_CI,481.77,478.70712028581
323,323,2020-05-14 03:00:00-04:00,371.328,4004,CT,CI,CT_CI,401.72,387.215316276213
324,324,2020-05-14 09:00:00-04:00,449.131,4004,CT,CI,CT_CI,509.72,568.0390078892291
325,325,2020-05-14 19:00:00-04:00,424.982,4004,CT,CI,CT_CI,467.54,504.03162912239
326,326,2020-05-14 18:00:00-04:00,430.364,4004,CT,CI,CT_CI,471.21,533.308023546964
327,327,2020-05-14 08:00:00-04:00,435.772,4004,CT,CI,CT_CI,496.39,524.878581277604
328,328,2020-05-14 16:00:00-04:00,444.843,4004,CT,CI,CT_CI,489.76,586.370126126524
329,329,2020-05-14 15:00:00-04:00,452.088,4004,CT,CI,CT_CI,516.23,603.642101747399
330,330,2020-05-14 17:00:00-04:00,444.74,4004,CT,CI,CT_CI,482.83,563.381814556929
331,331,2020-05-14 13:00:00-04:00,463.0,4004,CT,CI,CT_CI,507.13,621.183203594227
332,332,2020-05-14 12:00:00-04:00,465.703,4004,CT,CI,CT_CI,512.62,618.3107007526969
333,333,2020-05-14 11:00:00-04:00,458.677,4004,CT,CI,CT_CI,499.22,614.2897389677271
334,334,2020-05-14 10:00:00-04:00,459.65,4004,CT,CI,CT_CI,494.33,598.076843269807
335,335,2020-05-14 14:00:00-04:00,462.777,4004,CT,CI,CT_CI,504.65,614.112826596594
336,336,2020-05-15 15:00:00-04:00,508.282,4004,CT,CI,CT_CI,585.5,627.369092232176
337,337,2020-05-15 12:00:00-04:00,489.768,4004,CT,CI,CT_CI,564.99,644.402894159216
338,338,2020-05-15 13:00:00-04:00,503.34,4004,CT,CI,CT_CI,593.38,646.9858127908931
339,339,2020-05-15 14:00:00-04:00,511.56,4004,CT,CI,CT_CI,603.81,638.958060405369
340,340,2020-05-15 11:00:00-04:00,480.413,4004,CT,CI,CT_CI,548.46,638.686579023851
341,341,2020-05-15 19:00:00-04:00,449.048,4004,CT,CI,CT_CI,506.35,520.9602649855219
342,342,2020-05-15 17:00:00-04:00,477.971,4004,CT,CI,CT_CI,539.18,586.08511945432
343,343,2020-05-15 18:00:00-04:00,462.311,4004,CT,CI,CT_CI,508.88,553.9655761511129
344,344,2020-05-15 20:00:00-04:00,447.381,4004,CT,CI,CT_CI,488.21,506.941352303417
345,345,2020-05-15 21:00:00-04:00,420.492,4004,CT,CI,CT_CI,441.28,490.689299934864
346,346,2020-05-15 16:00:00-04:00,495.484,4004,CT,CI,CT_CI,560.27,610.481210001866
347,347,2020-05-15 10:00:00-04:00,472.888,4004,CT,CI,CT_CI,546.26,615.89597232061
348,348,2020-05-15 03:00:00-04:00,356.449,4004,CT,CI,CT_CI,379.78,395.791249449958
349,349,2020-05-15 08:00:00-04:00,440.341,4004,CT,CI,CT_CI,501.49,529.912109031284
350,350,2020-05-15 23:00:00-04:00,362.504,4004,CT,CI,CT_CI,379.24,435.514931265025
351,351,2020-05-15 09:00:00-04:00,460.314,4004,CT,CI,CT_CI,524.96,577.5188622480459
352,352,2020-05-15 00:00:00-04:00,351.979,4004,CT,CI,CT_CI,352.49,422.424258938655
353,353,2020-05-15 01:00:00-04:00,353.161,4004,CT,CI,CT_CI,361.64,407.2271276124381
354,354,2020-05-15 22:00:00-04:00,390.908,4004,CT,CI,CT_CI,404.2,462.150857991488
355,355,2020-05-15 04:00:00-04:00,358.082,4004,CT,CI,CT_CI,394.88,401.03337493284096
356,356,2020-05-15 05:00:00-04:00,374.358,4004,CT,CI,CT_CI,411.58,413.427514059414
357,357,2020-05-15 07:00:00-04:00,420.698,4004,CT,CI,CT_CI,472.58,484.469707924766
358,358,2020-05-15 02:00:00-04:00,354.513,4004,CT,CI,CT_CI,370.93,398.064243603648
359,359,2020-05-15 06:00:00-04:00,398.404,4004,CT,CI,CT_CI,451.11,438.49552293676
360,360,2020-05-16 00:00:00-04:00,363.195,4004,CT,CI,CT_CI,380.46,421.0445097662681
361,361,2020-05-16 01:00:00-04:00,365.311,4004,CT,CI,CT_CI,386.55,403.121670534823
362,362,2020-05-16 03:00:00-04:00,363.134,4004,CT,CI,CT_CI,387.31,386.951463828515
363,363,2020-05-16 04:00:00-04:00,355.926,4004,CT,CI,CT_CI,388.31,385.070461875925
364,364,2020-05-16 06:00:00-04:00,356.714,4004,CT,CI,CT_CI,398.48,379.587138770048
365,365,2020-05-16 07:00:00-04:00,350.042,4004,CT,CI,CT_CI,393.69,391.895360638262
366,366,2020-05-16 08:00:00-04:00,349.954,4004,CT,CI,CT_CI,385.41,402.075227089574
367,367,2020-05-16 09:00:00-04:00,352.215,4004,CT,CI,CT_CI,379.52,421.659202460932
368,368,2020-05-16 10:00:00-04:00,347.298,4004,CT,CI,CT_CI,366.19,447.042403129825
369,369,2020-05-16 11:00:00-04:00,348.526,4004,CT,CI,CT_CI,369.93,460.625504458376
370,370,2020-05-16 02:00:00-04:00,363.8,4004,CT,CI,CT_CI,384.29,392.729557301588
371,371,2020-05-16 13:00:00-04:00,346.527,4004,CT,CI,CT_CI,374.71,462.629827917561
372,372,2020-05-16 22:00:00-04:00,337.176,4004,CT,CI,CT_CI,368.58,414.521266136873
373,373,2020-05-16 12:00:00-04:00,351.274,4004,CT,CI,CT_CI,387.89,464.90154385294704
374,374,2020-05-16 23:00:00-04:00,329.143,4004,CT,CI,CT_CI,355.48,399.165626946473
375,375,2020-05-16 21:00:00-04:00,364.304,4004,CT,CI,CT_CI,396.61,428.271436618912
376,376,2020-05-16 20:00:00-04:00,378.824,4004,CT,CI,CT_CI,411.35,429.77512448613
377,377,2020-05-16 05:00:00-04:00,355.341,4004,CT,CI,CT_CI,396.75,380.43665270500094
378,378,2020-05-16 18:00:00-04:00,378.11,4004,CT,CI,CT_CI,409.03,435.29624227122
379,379,2020-05-16 17:00:00-04:00,373.808,4004,CT,CI,CT_CI,401.24,440.383249763718
380,380,2020-05-16 14:00:00-04:00,349.092,4004,CT,CI,CT_CI,378.02,454.593950788199
381,381,2020-05-16 16:00:00-04:00,370.206,4004,CT,CI,CT_CI,394.31,443.063462728003
382,382,2020-05-16 15:00:00-04:00,360.094,4004,CT,CI,CT_CI,384.92,447.878392511257
383,383,2020-05-16 19:00:00-04:00,373.674,4004,CT,CI,CT_CI,407.99,423.087290332257
384,384,2020-05-17 00:00:00-04:00,316.94,4004,CT,CI,CT_CI,348.88,378.6425607237461
385,385,2020-05-17 01:00:00-04:00,316.572,4004,CT,CI,CT_CI,355.02,368.7635566664
386,386,2020-05-17 02:00:00-04:00,317.135,4004,CT,CI,CT_CI,355.98,361.59709496501
387,387,2020-05-17 03:00:00-04:00,316.725,4004,CT,CI,CT_CI,360.44,357.907469700472
388,388,2020-05-17 04:00:00-04:00,312.264,4004,CT,CI,CT_CI,364.48,355.476012158512
389,389,2020-05-17 05:00:00-04:00,309.822,4004,CT,CI,CT_CI,364.57,346.699427631634
390,390,2020-05-17 06:00:00-04:00,308.42,4004,CT,CI,CT_CI,366.7,341.128494185681
391,391,2020-05-17 07:00:00-04:00,308.333,4004,CT,CI,CT_CI,367.84,345.40031585694
392,392,2020-05-17 08:00:00-04:00,306.068,4004,CT,CI,CT_CI,361.99,349.59279384421103
393,393,2020-05-17 09:00:00-04:00,300.05,4004,CT,CI,CT_CI,349.24,356.170393764126
394,394,2020-05-17 11:00:00-04:00,302.144,4004,CT,CI,CT_CI,352.24,382.831136994496
395,395,2020-05-17 12:00:00-04:00,302.985,4004,CT,CI,CT_CI,336.78,391.202696617375
396,396,2020-05-17 13:00:00-04:00,310.067,4004,CT,CI,CT_CI,339.06,396.07335245138495
397,397,2020-05-17 14:00:00-04:00,312.084,4004,CT,CI,CT_CI,334.87,397.332649893113
398,398,2020-05-17 16:00:00-04:00,328.23,4004,CT,CI,CT_CI,333.37,400.194423692822
399,399,2020-05-17 17:00:00-04:00,337.896,4004,CT,CI,CT_CI,345.92,398.451855497265
400,400,2020-05-17 18:00:00-04:00,340.013,4004,CT,CI,CT_CI,356.57,395.302377643355
401,401,2020-05-17 19:00:00-04:00,348.429,4004,CT,CI,CT_CI,366.82,388.849671228801
402,402,2020-05-17 20:00:00-04:00,350.53,4004,CT,CI,CT_CI,375.59,395.57454083179
403,403,2020-05-17 21:00:00-04:00,332.237,4004,CT,CI,CT_CI,341.86,400.417198045409
404,404,2020-05-17 22:00:00-04:00,317.21,4004,CT,CI,CT_CI,322.89,393.41649763937903
405,405,2020-05-17 10:00:00-04:00,299.066,4004,CT,CI,CT_CI,345.42,369.730555389854
406,406,2020-05-17 15:00:00-04:00,325.51,4004,CT,CI,CT_CI,329.96,398.038428889167
407,407,2020-05-17 23:00:00-04:00,312.989,4004,CT,CI,CT_CI,315.85,388.4392637979501
408,408,2020-05-18 11:00:00-04:00,493.663,4004,CT,CI,CT_CI,570.18,625.947989445009
409,409,2020-05-18 21:00:00-04:00,398.796,4004,CT,CI,CT_CI,430.59,477.199001204506
410,410,2020-05-18 20:00:00-04:00,429.997,4004,CT,CI,CT_CI,483.42,491.788261842815
411,411,2020-05-18 19:00:00-04:00,434.036,4004,CT,CI,CT_CI,499.65,513.8998849597671
412,412,2020-05-18 18:00:00-04:00,442.056,4004,CT,CI,CT_CI,507.23,545.512567765375
413,413,2020-05-18 17:00:00-04:00,472.165,4004,CT,CI,CT_CI,529.01,576.899458571708
414,414,2020-05-18 16:00:00-04:00,484.771,4004,CT,CI,CT_CI,535.11,601.523617954673
415,415,2020-05-18 15:00:00-04:00,500.928,4004,CT,CI,CT_CI,552.38,619.642024228915
416,416,2020-05-18 14:00:00-04:00,511.908,4004,CT,CI,CT_CI,559.87,629.5056935728841
417,417,2020-05-18 13:00:00-04:00,518.886,4004,CT,CI,CT_CI,565.81,637.259614347996
418,418,2020-05-18 12:00:00-04:00,504.517,4004,CT,CI,CT_CI,564.18,632.8044884485499
419,419,2020-05-18 10:00:00-04:00,481.723,4004,CT,CI,CT_CI,553.27,607.4998244160499
420,420,2020-05-18 09:00:00-04:00,463.311,4004,CT,CI,CT_CI,522.28,569.757641148433
421,421,2020-05-18 08:00:00-04:00,445.42,4004,CT,CI,CT_CI,499.51,523.428789409655
422,422,2020-05-18 07:00:00-04:00,414.864,4004,CT,CI,CT_CI,482.67,474.503399506341
423,423,2020-05-18 06:00:00-04:00,389.711,4004,CT,CI,CT_CI,454.69,427.00272468599104
424,424,2020-05-18 05:00:00-04:00,357.383,4004,CT,CI,CT_CI,418.24,391.572417665352
425,425,2020-05-18 04:00:00-04:00,340.432,4004,CT,CI,CT_CI,381.12,375.911411827071
426,426,2020-05-18 03:00:00-04:00,334.069,4004,CT,CI,CT_CI,362.5,366.867037560075
427,427,2020-05-18 02:00:00-04:00,327.746,4004,CT,CI,CT_CI,353.55,367.672347139956
428,428,2020-05-18 01:00:00-04:00,325.413,4004,CT,CI,CT_CI,348.2,373.30988960397
429,429,2020-05-18 00:00:00-04:00,324.639,4004,CT,CI,CT_CI,334.47,383.725881176893
430,430,2020-05-18 23:00:00-04:00,355.171,4004,CT,CI,CT_CI,382.21,427.01026424164
431,431,2020-05-18 22:00:00-04:00,373.819,4004,CT,CI,CT_CI,399.5,452.313732961413
432,432,2020-05-19 22:00:00-04:00,369.431,4004,CT,CI,CT_CI,391.2,455.2414038343629
433,433,2020-05-19 23:00:00-04:00,351.289,4004,CT,CI,CT_CI,370.52,429.54592870185
434,434,2020-05-19 21:00:00-04:00,395.187,4004,CT,CI,CT_CI,420.47,480.9285190129
435,435,2020-05-19 01:00:00-04:00,353.406,4004,CT,CI,CT_CI,385.6,396.50549623211504
436,436,2020-05-19 00:00:00-04:00,353.091,4004,CT,CI,CT_CI,379.42,409.695807656502
437,437,2020-05-19 19:00:00-04:00,427.607,4004,CT,CI,CT_CI,477.96,506.114951273555
438,438,2020-05-19 18:00:00-04:00,433.474,4004,CT,CI,CT_CI,481.09,536.3083215476361
439,439,2020-05-19 17:00:00-04:00,452.154,4004,CT,CI,CT_CI,495.14,566.131912213596
440,440,2020-05-19 16:00:00-04:00,456.61,4004,CT,CI,CT_CI,499.56,589.612113540727
441,441,2020-05-19 15:00:00-04:00,463.213,4004,CT,CI,CT_CI,518.57,607.527756383258
442,442,2020-05-19 14:00:00-04:00,467.247,4004,CT,CI,CT_CI,521.1,617.26372272256
443,443,2020-05-19 12:00:00-04:00,472.743,4004,CT,CI,CT_CI,519.69,621.2728100255921
444,444,2020-05-19 11:00:00-04:00,467.862,4004,CT,CI,CT_CI,524.85,615.906258043615
445,445,2020-05-19 10:00:00-04:00,462.135,4004,CT,CI,CT_CI,519.03,597.172327615201
446,446,2020-05-19 13:00:00-04:00,473.212,4004,CT,CI,CT_CI,520.21,625.2178829873969
447,447,2020-05-19 08:00:00-04:00,433.17,4004,CT,CI,CT_CI,495.42,520.927504527002
448,448,2020-05-19 07:00:00-04:00,416.611,4004,CT,CI,CT_CI,485.45,474.977045291164
449,449,2020-05-19 06:00:00-04:00,400.887,4004,CT,CI,CT_CI,469.82,428.58558930886704
450,450,2020-05-19 05:00:00-04:00,375.363,4004,CT,CI,CT_CI,439.73,403.068254238985
451,451,2020-05-19 04:00:00-04:00,361.599,4004,CT,CI,CT_CI,406.81,390.548053945261
452,452,2020-05-19 03:00:00-04:00,357.126,4004,CT,CI,CT_CI,398.56,386.030833608789
453,453,2020-05-19 02:00:00-04:00,353.57,4004,CT,CI,CT_CI,390.09,387.795144637122
454,454,2020-05-19 09:00:00-04:00,449.598,4004,CT,CI,CT_CI,506.67,564.732852902563
455,455,2020-05-19 20:00:00-04:00,422.568,4004,CT,CI,CT_CI,470.84,495.239970743265
456,456,2020-05-20 12:00:00-04:00,463.718,4004,CT,CI,CT_CI,508.12,623.717332175705
457,457,2020-05-20 13:00:00-04:00,466.157,4004,CT,CI,CT_CI,512.08,628.2185516256011
458,458,2020-05-20 14:00:00-04:00,462.975,4004,CT,CI,CT_CI,526.95,620.7187911645061
459,459,2020-05-20 15:00:00-04:00,460.423,4004,CT,CI,CT_CI,510.33,611.327695117163
460,460,2020-05-20 20:00:00-04:00,421.18,4004,CT,CI,CT_CI,480.57,496.7687376223
461,461,2020-05-20 17:00:00-04:00,454.588,4004,CT,CI,CT_CI,497.12,569.687306938729
462,462,2020-05-20 18:00:00-04:00,436.756,4004,CT,CI,CT_CI,474.64,539.0752075481661
463,463,2020-05-20 11:00:00-04:00,458.684,4004,CT,CI,CT_CI,505.69,618.0033377673781
464,464,2020-05-20 19:00:00-04:00,426.684,4004,CT,CI,CT_CI,463.73,507.919244655816
465,465,2020-05-20 16:00:00-04:00,456.065,4004,CT,CI,CT_CI,490.62,593.634644890555
466,466,2020-05-20 10:00:00-04:00,455.117,4004,CT,CI,CT_CI,498.7,599.3052656906019
467,467,2020-05-20 00:00:00-04:00,351.34,4004,CT,CI,CT_CI,359.67,410.20936967763095
468,468,2020-05-20 08:00:00-04:00,428.049,4004,CT,CI,CT_CI,488.13,522.363086295848
469,469,2020-05-20 07:00:00-04:00,413.969,4004,CT,CI,CT_CI,469.38,476.535305836892
470,470,2020-05-20 06:00:00-04:00,397.755,4004,CT,CI,CT_CI,456.92,429.823690274027
471,471,2020-05-20 05:00:00-04:00,372.087,4004,CT,CI,CT_CI,426.7,404.072142431166
472,472,2020-05-20 04:00:00-04:00,359.536,4004,CT,CI,CT_CI,393.62,391.528689869716
473,473,2020-05-20 03:00:00-04:00,354.606,4004,CT,CI,CT_CI,389.67,386.982168691351
474,474,2020-05-20 02:00:00-04:00,351.835,4004,CT,CI,CT_CI,381.9,388.5715746151501
475,475,2020-05-20 01:00:00-04:00,351.757,4004,CT,CI,CT_CI,374.8,397.079133371656
476,476,2020-05-20 21:00:00-04:00,394.03,4004,CT,CI,CT_CI,423.09,482.128382972614
477,477,2020-05-20 23:00:00-04:00,350.583,4004,CT,CI,CT_CI,376.44,430.71238575195
478,478,2020-05-20 22:00:00-04:00,367.999,4004,CT,CI,CT_CI,390.6,456.20612884209794
479,479,2020-05-20 09:00:00-04:00,443.987,4004,CT,CI,CT_CI,492.17,566.485215658978
480,480,2020-05-21 20:00:00-04:00,428.12,4004,CT,CI,CT_CI,479.61,502.69564219456805
481,481,2020-05-21 19:00:00-04:00,432.085,4004,CT,CI,CT_CI,459.96,516.2993140356231
482,482,2020-05-21 21:00:00-04:00,398.996,4004,CT,CI,CT_CI,422.47,487.475253158246
483,483,2020-05-21 23:00:00-04:00,354.027,4004,CT,CI,CT_CI,365.81,435.657251811032
484,484,2020-05-21 00:00:00-04:00,350.021,4004,CT,CI,CT_CI,372.2,414.159336771453
485,485,2020-05-21 01:00:00-04:00,350.658,4004,CT,CI,CT_CI,377.16,400.502992435214
486,486,2020-05-21 02:00:00-04:00,352.728,4004,CT,CI,CT_CI,387.49,391.9737510421781
487,487,2020-05-21 03:00:00-04:00,356.244,4004,CT,CI,CT_CI,390.27,390.363809096251
488,488,2020-05-21 05:00:00-04:00,375.773,4004,CT,CI,CT_CI,431.48,407.850155315129
489,489,2020-05-21 06:00:00-04:00,404.684,4004,CT,CI,CT_CI,466.35,433.63754333819
490,490,2020-05-21 07:00:00-04:00,418.526,4004,CT,CI,CT_CI,478.19,480.63471504453406
491,491,2020-05-21 08:00:00-04:00,429.636,4004,CT,CI,CT_CI,483.51,526.611209195695
492,492,2020-05-21 09:00:00-04:00,448.773,4004,CT,CI,CT_CI,506.77,572.380440096775
493,493,2020-05-21 04:00:00-04:00,360.514,4004,CT,CI,CT_CI,406.2,395.006520384141
494,494,2020-05-21 22:00:00-04:00,375.078,4004,CT,CI,CT_CI,394.47,461.197336374034
495,495,2020-05-21 11:00:00-04:00,463.493,4004,CT,CI,CT_CI,502.38,628.189588810127
496,496,2020-05-21 12:00:00-04:00,465.173,4004,CT,CI,CT_CI,501.18,634.4469648041791
497,497,2020-05-21 13:00:00-04:00,470.756,4004,CT,CI,CT_CI,506.54,638.884387581328
498,498,2020-05-21 14:00:00-04:00,470.031,4004,CT,CI,CT_CI,486.3,631.025765687864
499,499,2020-05-21 15:00:00-04:00,466.601,4004,CT,CI,CT_CI,493.88,621.9203424046141
500,500,2020-05-21 16:00:00-04:00,462.541,4004,CT,CI,CT_CI,483.83,604.7946085506039
501,501,2020-05-21 17:00:00-04:00,458.555,4004,CT,CI,CT_CI,473.77,580.96991303866
502,502,2020-05-21 10:00:00-04:00,458.868,4004,CT,CI,CT_CI,503.61,607.8195042506211
503,503,2020-05-21 18:00:00-04:00,442.056,4004,CT,CI,CT_CI,468.86,549.534146719788
504,504,2020-05-22 09:00:00-04:00,457.763,4004,CT,CI,CT_CI,506.86,578.362886557528
505,505,2020-05-22 08:00:00-04:00,433.502,4004,CT,CI,CT_CI,480.7,529.944211539544
506,506,2020-05-22 07:00:00-04:00,410.463,4004,CT,CI,CT_CI,477.05,484.547034466758
507,507,2020-05-22 06:00:00-04:00,391.604,4004,CT,CI,CT_CI,444.34,438.316154646967
508,508,2020-05-22 02:00:00-04:00,352.133,4004,CT,CI,CT_CI,379.85,397.566525511563
509,509,2020-05-22 04:00:00-04:00,354.577,4004,CT,CI,CT_CI,388.81,400.254111442831
510,510,2020-05-22 03:00:00-04:00,353.498,4004,CT,CI,CT_CI,382.8,395.53811897675297
511,511,2020-05-22 01:00:00-04:00,350.873,4004,CT,CI,CT_CI,376.1,407.152595191809
512,512,2020-05-22 10:00:00-04:00,477.247,4004,CT,CI,CT_CI,502.24,617.820079008669
513,513,2020-05-22 05:00:00-04:00,366.616,4004,CT,CI,CT_CI,411.08,412.665466910867
514,514,2020-05-22 11:00:00-04:00,491.453,4004,CT,CI,CT_CI,501.62,639.1968472409479
515,515,2020-05-22 00:00:00-04:00,352.158,4004,CT,CI,CT_CI,368.64,422.72088173250097
516,516,2020-05-22 13:00:00-04:00,504.665,4004,CT,CI,CT_CI,528.5,648.2880631159171
517,517,2020-05-22 14:00:00-04:00,502.953,4004,CT,CI,CT_CI,535.64,641.488155248177
518,518,2020-05-22 15:00:00-04:00,499.155,4004,CT,CI,CT_CI,544.46,629.7688432811809
519,519,2020-05-22 16:00:00-04:00,493.792,4004,CT,CI,CT_CI,526.88,613.335497747244
520,520,2020-05-22 17:00:00-04:00,485.679,4004,CT,CI,CT_CI,518.25,588.318076499481
521,521,2020-05-22 18:00:00-04:00,456.113,4004,CT,CI,CT_CI,486.43,557.613241214739
522,522,2020-05-22 19:00:00-04:00,444.867,4004,CT,CI,CT_CI,481.24,523.807438654719
523,523,2020-05-22 20:00:00-04:00,440.218,4004,CT,CI,CT_CI,491.2,507.58162931484907
524,524,2020-05-22 21:00:00-04:00,416.776,4004,CT,CI,CT_CI,456.14,489.4114657558591
525,525,2020-05-22 22:00:00-04:00,387.688,4004,CT,CI,CT_CI,408.94,462.043093261804
526,526,2020-05-22 23:00:00-04:00,371.417,4004,CT,CI,CT_CI,378.11,435.358764744511
527,527,2020-05-22 12:00:00-04:00,499.634,4004,CT,CI,CT_CI,519.77,644.8866038974551
528,528,2020-05-23 01:00:00-04:00,362.09,4004,CT,CI,CT_CI,370.0,394.658573368806
529,529,2020-05-23 10:00:00-04:00,390.868,4004,CT,CI,CT_CI,370.92,433.874133611491
530,530,2020-05-23 22:00:00-04:00,327.191,4004,CT,CI,CT_CI,330.25,404.9760318195191
531,531,2020-05-23 00:00:00-04:00,362.886,4004,CT,CI,CT_CI,374.38,411.106915365334
532,532,2020-05-23 21:00:00-04:00,349.394,4004,CT,CI,CT_CI,365.35,419.24012739781006
533,533,2020-05-23 20:00:00-04:00,363.667,4004,CT,CI,CT_CI,381.35,418.687198454944
534,534,2020-05-23 19:00:00-04:00,354.672,4004,CT,CI,CT_CI,384.2,410.584489950089
535,535,2020-05-23 18:00:00-04:00,360.069,4004,CT,CI,CT_CI,392.92,415.412285078596
536,536,2020-05-23 17:00:00-04:00,372.547,4004,CT,CI,CT_CI,393.23,418.601117672026
537,537,2020-05-23 16:00:00-04:00,374.642,4004,CT,CI,CT_CI,395.76,427.929397231681
538,538,2020-05-23 15:00:00-04:00,385.27,4004,CT,CI,CT_CI,394.26,432.550337364136
